392	2542
393	2319
394	2470
395	2982
396	3525
397	3999
398	3981
399	3429
400	2585
401	1600
402	650
403	61
404	-119
405	129
406	675
407	1320
408	1876
409	2139
410	2087
411	2130
412	2356
413	2552
414	2596
415	2595
416	2179
417	1128
418	85
419	-771
420	-1225
421	-1353
422	-1199
423	-861
424	-535
425	-396
426	-277
427	-177
428	27
429	187
430	228
431	12
432	-282
433	-820
434	-1312
435	-1622
436	-1649
437	-1443
438	-879
439	-138
440	654
441	1350
442	2066
443	2640
444	2806
445	2694
446	2261
447	1305
448	0
449	-1060
450	-1955
451	-2420
452	-2381
453	-2200
454	-1970
455	-1734
456	-1710
457	-1731
458	-1558
459	-1259
460	-860
461	-489
462	-373
463	-532
464	-933
465	-1427
466	-1781
467	-2087
468	-2252
469	-1714
470	-157
471	2773
472	7578
473	13793
474	20482
475	27020
476	32188
477	34601
478	33873
479	29923
480	22874
481	13965
482	5235
483	-1408
484	-5015
485	-5797
486	-4469
487	-2162
488	-247
489	753
490	1195
491	1376
492	1446
493	1639
494	2009
495	2460
496	3032
497	3689
498	4214
499	4528
500	4666
501	4659
502	4621
503	4719
504	5122
505	5884
506	6856
507	7819
508	8682
509	9395
510	9787
511	9707
512	9667
513	9485
514	9574
515	10078
516	11078
517	12545
518	14260
519	16128
520	17849
521	19260
522	20497
523	21764
524	23081
525	24538
526	26173
527	27623
528	28831
529	30063
530	31134
531	32052
532	33116
533	33949
534	34140
535	33823
536	32990
537	31574
538	29740
539	27680
540	25529
541	23265
542	20918
543	18658
544	16408
545	14145
546	12083
547	10100
548	8109
549	6394
550	4913
551	3490
552	2308
553	1506
554	1054
555	892
556	962
557	1177
558	1305
559	1204
560	964
561	618
562	243
563	8
564	-129
565	-210
566	-146
567	-35
568	28
569	135
570	372
571	864
572	1600
573	2329
574	2873
575	3006
576	2491
577	1533
578	671
579	429
580	1528
581	2359
582	2823
583	2939
584	2481
585	1336
586	427
587	-208
588	-212
589	202
590	1015
591	2013
592	2906
593	3546
594	3899
595	3736
596	3119
597	2400
598	1672
599	1085
600	828
601	638
602	260
603	-162
604	-667
605	-1039
606	-1197
607	-1038
608	-801
609	-653
610	-616
611	-697
612	-794
613	-648
614	-270
615	104
616	426
617	663
618	641
619	305
620	-89
621	-223
622	0
623	696
624	1917
625	3292
626	4342
627	4780
628	4480
629	3570
630	2340
631	1061
632	-39
633	-758
634	-1010
635	-966
636	-871
637	-813
638	-887
639	-1115
640	-1451
641	-1606
642	-1542
643	-1218
644	-1368
645	-1484
646	-1659
647	-2342
648	-3080
649	-3615
650	-3675
651	-2899
652	-505
653	3988
654	10338
655	17615
656	25537
657	32583
658	37346
659	38699
660	36432
661	30760
662	22452
663	13164
664	4911
665	-891
666	-3892
667	-4427
668	-3391
669	-2033
670	-1120
671	-745
672	-672
673	-725
674	-785
675	-769
676	-41
677	732
678	1327
679	2132
680	2771
681	3023
682	2959
683	3085
684	3052
685	2866
686	2712
687	2616
688	2421
689	2121
690	1947
691	2283
692	3205
693	4616
694	6302
695	8138
696	9506
697	10306
698	10895
699	11147
700	11458
701	12018
702	12980
703	14307
704	15877
705	17724
706	19695
707	21687
708	23605
709	25364
710	26931
711	28212
712	29329
713	30206
714	30900
715	31230
716	31391
717	30855
718	29956
719	28821
720	27278
721	25412
722	23490
723	21556
724	19539
725	17403
726	15241
727	12844
728	10521
729	8423
730	6507
731	4989
732	3914
733	3127
734	2541
735	2161
736	1767
737	1494
738	1341
739	1308
740	1448
741	1769
742	2184
743	2498
744	2571
745	2359
746	1840
747	1212
748	757
749	451
750	470
751	962
752	1723
753	2438
754	3059
755	3554
756	3636
757	3215
758	2829
759	2428
760	2115
761	1985
762	2106
763	2243
764	2279
765	2138
766	1893
767	1602
768	1186
769	996
770	905
771	765
772	431
773	148
774	-318
775	-939
776	-1381
777	-1554
778	-1631
779	-1389
780	-816
781	-208
782	214
783	312
784	-7
785	-632
786	-1172
787	-1524
788	-1457
789	-1033
790	-607
791	-275
792	-97
793	-99
794	-570
795	-1230
796	-2154
797	-3074
798	-3663
799	-3547
800	-2754
801	-1419
802	31
803	1089
804	1538
805	1262
806	477
807	-346
808	-962
809	-1448
810	-1470
811	-1136
812	-680
813	-177
814	258
815	330
816	-143
817	-1181
818	-2324
819	-3351
820	-4134
821	-4703
822	-5108
823	-5578
824	-6023
825	-6587
826	-7220
827	-7511
828	-7189
829	-6000
830	-3533
831	640
832	6766
833	14351
834	22502
835	30615
836	37547
837	41547
838	41753
839	38186
840	31042
841	21356
842	11390
843	3449
844	-1390
845	-3110
846	-2352
847	-478
848	1133
849	1824
850	1604
851	886
852	123
853	-421
854	-646
855	-550
856	-193
857	297
858	801
859	1309
860	1794
861	2329
862	3079
863	3973
864	4693
865	5342
866	5874
867	5895
868	5872
869	6129
870	6695
871	7476
872	8310
873	9135
874	9908
875	10496
876	11013
877	11698
878	12554
879	13507
880	14503
881	15606
882	17003
883	18678
884	20370
885	22360
886	24468
887	26421
888	28081
889	29489
890	30421
891	30846
892	30998
893	30851
894	30466
895	29999
896	29227
897	27870
898	26275
899	24643
900	22741
901	20814
902	19010
903	17025
904	14981
905	13002
906	10993
907	9150
908	7731
909	6603
910	5643
911	4928
912	4398
913	3858
914	3194
915	2484
916	1951
917	1401
918	879
919	634
920	512
921	431
922	379
923	348
924	46
925	-494
926	-1115
927	-1677
928	-1894
929	-1599
930	-826
931	238
932	1236
933	1949
934	2396
935	2585
936	2529
937	2424
938	2479
939	2599
940	2595
941	2429
942	2056
943	1301
944	173
945	-1043
946	-1985
947	-2494
948	-2584
949	-2246
950	-1719
951	-1288
952	-974
953	-796
954	-745
955	-593
956	-284
957	28
958	236
959	409
960	413
961	219
962	35
963	-130
964	-374
965	-708
966	-1040
967	-1357
968	-1602
969	-1586
970	-1389
971	-1115
972	-568
973	193
974	863
975	1447
976	2063
977	2492
978	2554
979	2608
980	2837
981	2825
982	2464
983	1964
984	1164
985	71
986	-827
987	-1280
988	-1421
989	-1367
990	-1231
991	-1154
992	-1202
993	-1279
994	-1220
995	-1035
996	-789
997	-496
998	-344
999	-419
1000	-594
1001	-960
1002	-1629
1003	-2311
1004	-2447
1005	-1612
1006	532
1007	4623
1008	10738
1009	17803
1010	24878
1011	31230
1012	35550
1013	36653
1014	34247
1015	28627
1016	20455
1017	11132
1018	2548
1019	-3398
1020	-5897
1021	-5553
1022	-3281
1023	-204
1024	2221
1025	3388
1026	3646
1027	3354
1028	2854
1029	2507
1030	2429
1031	2582
1032	2837
1033	3090
1034	3410
1035	3792
1036	4179
1037	4588
1038	4880
1039	4912
1040	4787
1041	4695
1042	4906
1043	5635
1044	6762
1045	7996
1046	9183
1047	10228
1048	10967
1049	11526
1050	12285
1051	13172
1052	13979
1053	14915
1054	16045
1055	17226
1056	18427
1057	19536
1058	20559
1059	21706
1060	22938
1061	24279
1062	26155
1063	28434
1064	30409
1065	31947
1066	33190
1067	33870
1068	33862
1069	33570
1070	33368
1071	33107
1072	32532
1073	31687
1074	30567
1075	28899
1076	26525
1077	23699
1078	20763
1079	17819
1080	15036
1081	12728
1082	10929
1083	9438
1084	8134
1085	6969
1086	5888
1087	4894
1088	4065
1089	3348
1090	2518
1091	1505
1092	620
1093	-47
1094	-331
1095	-18
1096	683
1097	1429
1098	1802
1099	1669
1100	1304
1101	1027
1102	875
1103	1115
1104	1725
1105	2320
1106	2498
1107	2375
1108	2059
1109	1543
1110	942
1111	580
1112	630
1113	741
1114	1262
1115	1943
1116	2500
1117	2650
1118	2591
1119	2466
1120	2181
1121	1786
1122	1448
1123	1292
1124	1129
1125	928
1126	814
1127	697
1128	448
1129	80
1130	-180
1131	-93
1132	301
1133	905
1134	1561
1135	1954
1136	1913
1137	1414
1138	666
1139	-116
1140	-941
1141	-1739
1142	-2327
1143	-2698
1144	-2843
1145	-2671
1146	-2312
1147	-1964
1148	-1663
1149	-1599
1150	-1408
1151	-1096
1152	-464
1153	387
1154	1425
1155	2302
1156	2783
1157	2752
1158	2217
1159	1215
1160	117
1161	-839
1162	-1484
1163	-1796
1164	-1827
1165	-1871
1166	-2008
1167	-2188
1168	-2452
1169	-2873
1170	-3281
1171	-3479
1172	-3620
1173	-3775
1174	-3673
1175	-3347
1176	-3306
1177	-3726
1178	-4332
1179	-4993
1180	-5382
1181	-4688
1182	-2328
1183	1837
1184	7682
1185	14523
1186	21402
1187	27956
1188	33170
1189	35751
1190	34999
1191	30842
1192	23792
1193	14935
1194	6307
1195	-30
1196	-3617
1197	-4923
1198	-4679
1199	-3606
1200	-2950
1201	-2871
1202	-2696
1203	-2193
1204	-1552
1205	-833
1206	-240
1207	251
1208	313
1209	181
1210	0
1211	135
1212	233
1213	888
1214	1541
1215	2401
1216	3455
1217	4647
1218	5641
1219	6188
1220	6394
1221	6385
1222	6307
1223	6479
1224	7126
1225	7870
1226	8586
1227	9237
1228	9519
1229	9679
1230	10206
1231	11196
1232	12531
1233	14306
1234	16361
1235	18509
1236	20602
1237	22717
1238	24636
1239	26276
1240	27583
1241	28553
1242	29294
1243	29921
1244	30649
1245	31494
1246	32022
1247	31824
1248	30903
1249	28996
1250	26507
1251	23958
1252	21588
1253	19371
1254	17295
1255	15395
1256	13540
1257	11465
1258	9464
1259	7893
1260	6618
1261	5584
1262	4832
1263	4325
1264	3961
1265	3656
1266	3386
1267	3103
1268	2711
1269	2155
1270	1402
1271	444
1272	-520
1273	-1238
1274	-1646
1275	-1635
1276	-1239
1277	-768
1278	-480
1279	-597
1280	-992
1281	-1296
1282	-1185
1283	-575
1284	381
1285	1412
1286	2132
1287	2273
1288	1994
1289	1653
1290	1390
1291	1240
1292	1255
1293	1292
1294	1197
1295	1095
1296	1005
1297	737
1298	317
1299	-225
1300	-1015
1301	-1881
1302	-2470
1303	-2607
1304	-2234
1305	-1537
1306	-978
1307	-865
1308	-1110
1309	-1728
1310	-2499
1311	-2979
1312	-2923
1313	-2901
1314	-2926
1315	-3013
1316	-3372
1317	-3822
1318	-4089
1319	-3906
1320	-3438
1321	-2762
1322	-2113
1323	-1582
1324	-1808
1325	-2292
1326	-2957
1327	-3609
1328	-3943
1329	-4055
1330	-4121
1331	-4067
1332	-3932
1333	-3930
1334	-4001
1335	-3932
1336	-3819
1337	-3662
1338	-3166
1339	-2366
1340	-1428
1341	-358
1342	536
1343	959
1344	971
1345	621
1346	-9
1347	-740
1348	-1461
1349	-2109
1350	-2729
1351	-3366
1352	-3894
1353	-4216
1354	-4348
1355	-4262
1356	-3926
1357	-3428
1358	-2906
1359	-2478
1360	-2293
1361	-2407
1362	-2724
1363	-3289
1364	-4047
1365	-4633
1366	-5053
1367	-5302
1368	-4740
1369	-3038
1370	-90
1371	4602
1372	10791
1373	17604
1374	24708
1375	31309
1376	35876
1377	37677
1378	36451
1379	31712
1380	23999
1381	15186
1382	7152
1383	1222
1384	-1847
1385	-2382
1386	-1623
1387	-813
1388	28
1389	165
1390	7
1391	34
1392	0
1393	-121
1394	-58
1395	0
1396	-35
1397	75
1398	320
1399	631
1400	1129
1401	1699
1402	2195
1403	2735
1404	3197
1405	3355
1406	3369
1407	3358
1408	3290
1409	3257
1410	3300
1411	3520
1412	4073
1413	4953
1414	6009
1415	7674
1416	9567
1417	11351
1418	12982
1419	14479
1420	15756
1421	16917
1422	18104
1423	19202
1424	20141
1425	21129
1426	22254
1427	23342
1428	24387
1429	25451
1430	26298
1431	26770
1432	27062
1433	27362
1434	27644
1435	27728
1436	27475
1437	26826
1438	25625
1439	23701
1440	21241
1441	18664
1442	16062
1443	13404
1444	10959
1445	8928
1446	7164
1447	5577
1448	5538
1449	4734
1450	4168
1451	3574
1452	3103
1453	2689
1454	2279
1455	1888
1456	1417
1457	1064
1458	826
1459	558
1460	519
1461	655
1462	615
1463	456
1464	292
1465	-207
1466	-751
1467	-976
1468	-971
1469	-662
1470	96
1471	931
1472	1752
1473	2466
1474	2935
1475	2986
1476	2773
1477	2465
1478	2002
1479	1581
1480	1342
1481	965
1482	382
1483	-223
1484	-809
1485	-1353
1486	-1500
1487	-1386
1488	-1099
1489	-600
1490	-5
1491	260
1492	578
1493	824
1494	948
1495	1093
1496	1231
1497	1263
1498	1446
1499	1535
1500	1416
1501	1168
1502	650
1503	-147
1504	-892
1505	-1407
1506	-1743
1507	-1848
1508	-1729
1509	-1664
1510	-1753
1511	-1816
1512	-1782
1513	-1563
1514	-1047
1515	-314
1516	232
1517	555
1518	748
1519	832
1520	811
1521	959
1522	1340
1523	1652
1524	1389
1525	923
1526	65
1527	-1246
1528	-2594
1529	-3441
1530	-3709
1531	-3343
1532	-2562
1533	-1568
1534	-743
1535	-292
1536	172
1537	681
1538	1192
1539	1726
1540	2160
1541	2244
1542	1946
1543	1305
1544	501
1545	-326
1546	-1057
1547	-1731
1548	-2393
1549	-2924
1550	-3290
1551	-3460
1552	-3458
1553	-3146
1554	-2705
1555	-2586
1556	-2847
1557	-3359
1558	-4272
1559	-5475
1560	-5918
1561	-5078
1562	-3011
1563	960
1564	7048
1565	13773
1566	21140
1567	28239
1568	33540
1569	36336
1570	36124
1571	32294
1572	25093
1573	16243
1574	7318
1575	0
1576	-4337
1577	-5774
1578	-5276
1579	-3793
1580	-2337
1581	-1535
1582	-1281
1583	-1151
1584	-653
1585	-60
1586	594
1587	1122
1588	1513
1589	1628
1590	1514
1591	1328
1592	1272
1593	1350
1594	1659
1595	2039
1596	2425
1597	3027
1598	3653
1599	4553
1600	5689
1601	7040
1602	8268
1603	9347
1604	9834
1605	10171
1606	10370
1607	10695
1608	11365
1609	12257
1610	13427
1611	14825
1612	16218
1613	17586
1614	18925
1615	20179
1616	21343
1617	22529
1618	23856
1619	25234
1620	26568
1621	27849
1622	29030
1623	29971
1624	30785
1625	31395
1626	31832
1627	32094
1628	32048
1629	31682
1630	30851
1631	29521
1632	27797
1633	25624
1634	23062
1635	20276
1636	17217
1637	14149
1638	11529
1639	9461
1640	7931
1641	6940
1642	6118
1643	5135
1644	4067
1645	3032
1646	2100
1647	1568
1648	1450
1649	1509
1650	1635
1651	1731
1652	1724
1653	1609
1654	1452
1655	1340
1656	1189
1657	939
1658	736
1659	655
1660	459
1661	207
1662	0
1663	-120
1664	-238
1665	-180
1666	148
1667	479
1668	732
1669	1038
1670	1320
1671	1625
1672	2133
1673	2663
1674	2935
1675	2937
1676	2684
1677	2209
1678	1749
1679	1513
1680	1458
1681	1426
1682	1341
1683	1146
1684	665
1685	-54
1686	-792
1687	-1581
1688	-2219
1689	-2494
1690	-2208
1691	-1584
1692	-877
1693	-310
1694	0
1695	-65
1696	-422
1697	-855
1698	-1311
1699	-1787
1700	-2338
1701	-2965
1702	-3479
1703	-3851
1704	-3938
1705	-3512
1706	-2778
1707	-1865
1708	-846
1709	-139
1710	-56
1711	-403
1712	-931
1713	-1760
1714	-2570
1715	-2778
1716	-2516
1717	-2115
1718	-1425
1719	-554
1720	22
1721	280
1722	454
1723	554
1724	578
1725	565
1726	528
1727	378
1728	-52
1729	-641
1730	-1152
1731	-1555
1732	-1712
1733	-1508
1734	-1239
1735	-1165
1736	-1325
1737	-1862
1738	-2668
1739	-3298
1740	-3639
1741	-3776
1742	-3664
1743	-3507
1744	-3628
1745	-4025
1746	-4484
1747	-4699
1748	-4242
1749	-2515
1750	1148
1751	6827
1752	13763
1753	21169
1754	28250
1755	33466
1756	35518
1757	34320
1758	29950
1759	22592
1760	13585
1761	4984
1762	-1511
1763	-5092
1764	-5766
1765	-4276
1766	-1870
1767	-11
1768	932
1769	949
1770	306
1771	-147
1772	-303
1773	-436
1774	-406
1775	-128
1776	167
1777	428
1778	842
1779	1515
1780	2272
1781	2946
1782	3575
1783	4132
1784	4496
1785	4654
1786	4748
1787	4871
1788	5044
1789	5422
1790	5987
1791	6540
1792	7214
1793	8096
1794	8928
1795	9947
1796	11447
1797	13322
1798	15245
1799	17094
1800	18707
1801	19768
1802	20263
1803	20534
1804	20881
1805	21521
1806	22644
1807	24169
1808	25870
1809	27679
1810	29378
1811	30692
1812	31705
1813	32327
1814	32265
1815	31654
1816	30639
1817	29089
1818	27070
1819	24810
1820	22379
1821	19692
1822	16824
1823	14529
1824	11948
1825	9491
1826	7337
1827	6261
1828	5276
1829	4486
1830	3707
1831	3105
1832	2534
1833	1597
1834	961
1835	668
1836	566
1837	489
1838	489
1839	324
1840	-5
1841	-348
1842	-602
1843	-536
1844	-90
1845	456
1846	1066
1847	1508
1848	1660
1849	1237
1850	521
1851	-174
1852	-565
1853	-496
1854	28
1855	985
1856	1964
1857	2336
1858	2131
1859	1620
1860	618
1861	-350
1862	-626
1863	-259
1864	355
1865	1293
1866	2194
1867	2619
1868	2516
1869	2151
1870	1504
1871	800
1872	438
1873	439
1874	725
1875	1135
1876	1449
1877	1479
1878	1068
1879	246
1880	-799
1881	-1807
1882	-2651
1883	-3124
1884	-3176
1885	-2855
1886	-2315
1887	-1801
1888	-1232
1889	-828
1890	-801
1891	-1000
1892	-1321
1893	-1720
1894	-2033
1895	-2052
1896	-1722
1897	-1220
1898	-706
1899	-248
1900	30
1901	133
1902	-69
1903	-587
1904	-1014
1905	-1461
1906	-1921
1907	-2083
1908	-1856
1909	-1498
1910	-893
1911	-363
1912	-145
1913	-28
1914	32
1915	-32
1916	261
1917	884
1918	1217
1919	1301
1920	920
1921	16
1922	-1022
1923	-1715
1924	-2011
1925	-1989
1926	-1696
1927	-1363
1928	-1388
1929	-1785
1930	-2132
1931	-2634
1932	-3183
1933	-3454
1934	-3615
1935	-3858
1936	-4153
1937	-4406
1938	-4795
1939	-5267
1940	-5484
1941	-5295
1942	-4443
1943	-2541
1944	880
1945	6021
1946	12311
1947	19294
1948	26284
1949	31891
1950	34724
1951	34358
1952	30801
1953	24146
1954	15465
1955	6924
1956	398
1957	-3477
1958	-4698
1959	-3710
1960	-1863
1961	-447
1962	202
1963	226
1964	-51
1965	-323
1966	-491
1967	-475
1968	-281
1969	-164
1970	111
1971	311
1972	402
1973	465
1974	592
1975	806
1976	1244
1977	1960
1978	2772
1979	3567
1980	4274
1981	4896
1982	5568
1983	6491
1984	7646
1985	8923
1986	10090
1987	10943
1988	11292
1989	11176
1990	10910
1991	10944
1992	11492
1993	12577
1994	14260
1995	16470
1996	18849
1997	20977
1998	22652
1999	23895
2000	24593
2001	24957
2002	25440
2003	26343
2004	27623
2005	29057
2006	30370
2007	31160
2008	31427
2009	30950
2010	29878
2011	28408
2012	26795
2013	25095
2014	23225
2015	21355
2016	19630
2017	17673
2018	15412
2019	13264
2020	11191
2021	9065
2022	7128
2023	5399
2024	3836
2025	2540
2026	1483
2027	740
2028	353
2029	116
2030	-60
2031	-153
2032	-171
2033	-116
2034	0
2035	217
2036	565
2037	1000
2038	1520
2039	2079
2040	2491
2041	2559
2042	2150
2043	1361
2044	466
2045	-486
2046	-1175
2047	-1366
2048	-1250
2049	-1159
2050	-770
2051	-236
2052	177
2053	538
2054	937
2055	1150
2056	1172
2057	1281
2058	1309
2059	1053
2060	808
2061	496
2062	-159
2063	-771
2064	-1003
2065	-1068
2066	-1047
2067	-779
2068	-457
2069	-458
2070	-714
2071	-1055
2072	-1593
2073	-2066
2074	-2583
2075	-2934
2076	-3171
2077	-3261
2078	-3143
2079	-2874
2080	-2594
2081	-2283
2082	-2026
2083	-2080
2084	-2355
2085	-2589
2086	-2755
2087	-2292
2088	-1889
2089	-1158
2090	-546
2091	-134
2092	106
2093	0
2094	-524
2095	-1153
2096	-1687
2097	-2323
2098	-3018
2099	-3410
2100	-3590
2101	-3805
2102	-3788
2103	-3359
2104	-2799
2105	-2206
2106	-1380
2107	-331
2108	689
2109	1482
2110	2002
2111	2239
2112	2074
2113	1481
2114	745
2115	40
2116	-718
2117	-1461
2118	-2004
2119	-2332
2120	-2519
2121	-2665
2122	-2838
2123	-3051
2124	-3297
2125	-3487
2126	-3558
2127	-3567
2128	-3541
2129	-3563
2130	-3755
2131	-3992
2132	-4050
2133	-3854
2134	-3284
2135	-1967
2136	469
2137	4404
2138	9394
2139	15645
2140	22594
2141	29472
2142	34776
2143	37325
2144	36867
2145	33025
2146	25888
2147	17032
2148	8478
2149	1829
2150	-1902
2151	-2643
2152	-1482
2153	191
2154	1309
2155	1320
2156	474
2157	-223
2158	-552
2159	-510
2160	-132
2161	292
2162	465
2163	340
2164	164
2165	129
2166	335
2167	735
2168	1330
2169	2130
2170	2826
2171	3389
2172	3783
2173	4115
2174	4301
2175	4456
2176	4927
2177	5692
2178	6544
2179	7519
2180	8562
2181	9613
2182	10647
2183	11541
2184	12380
2185	13243
2186	13988
2187	15045
2188	16646
2189	18512
2190	20366
2191	22095
2192	23462
2193	24314
2194	24835
2195	25316
2196	25913
2197	26627
2198	27689
2199	28527
2200	29360
2201	30015
2202	30150
2203	29739
2204	28660
2205	26810
2206	24370
2207	21869
2208	19543
2209	17237
2210	15078
2211	13227
2212	11256
2213	9496
2214	7967
2215	6565
2216	5296
2217	4143
2218	2924
2219	1718
2220	646
2221	-133
2222	-409
2223	-285
2224	177
2225	871
2226	1497
2227	1679
2228	1493
2229	1342
2230	1192
2231	1146
2232	1349
2233	1478
2234	1205
2235	710
2236	200
2237	-237
2238	-383
2239	-172
2240	269
2241	835
2242	1403
2243	1968
2244	2323
2245	2483
2246	2565
2247	2555
2248	2417
2249	2366
2250	2157
2251	1705
2252	1213
2253	611
2254	38
2255	-222
2256	-277
2257	-226
2258	-132
2259	-97
2260	-266
2261	-726
2262	-1288
2263	-1523
2264	-1314
2265	-848
2266	0
2267	1093
2268	1707
2269	1645
2270	1499
2271	1308
2272	892
2273	680
2274	739
2275	675
2276	449
2277	223
2278	0
2279	-168
2280	-358
2281	-641
2282	-1115
2283	-1609
2284	-2051
2285	-2319
2286	-2346
2287	-2055
2288	-1674
2289	-1263
2290	-726
2291	-74
2292	659
2293	1363
2294	1829
2295	2122
2296	2262
2297	2040
2298	1781
2299	1680
2300	1422
2301	953
2302	607
2303	244
2304	-140
2305	-648
2306	-1049
2307	-1549
2308	-2166
2309	-2768
2310	-2929
2311	-2742
2312	-2411
2313	-1852
2314	-1284
2315	-1125
2316	-1240
2317	-1533
2318	-2019
2319	-2531
2320	-2923
2321	-3246
2322	-3746
2323	-3526
2324	-2539
2325	-507
2326	3189
2327	8518
2328	14742
2329	21508
2330	28065
2331	32674
2332	34263
2333	32620
2334	27490
2335	19307
2336	9751
2337	1059
2338	-5072
2339	-8085
2340	-8153
2341	-6053
2342	-3270
2343	-998
2344	755
2345	1913
2346	2589
2347	3098
2348	3462
2349	3530
2350	3257
2351	2745
2352	2219
2353	1809
2354	1646
2355	1903
2356	2400
2357	2956
2358	3479
2359	3940
2360	4215
2361	4421
2362	4728
2363	5202
2364	5981
2365	7079
2366	8357
2367	9542
2368	10471
2369	11331
2370	12185
2371	12937
2372	13847
2373	15075
2374	16208
2375	17276
2376	18688
2377	20369
2378	21906
2379	23243
2380	24486
2381	25507
2382	26371
2383	27423
2384	28836
2385	30386
2386	31870
2387	33186
2388	34057
2389	34376
2390	34201
2391	33492
2392	32153
2393	30313
2394	28172
2395	25745
2396	23159
2397	20778
2398	18743
2399	16885
2400	15058
2401	13129
2402	10889
2403	8311
2404	5711
2405	3481
2406	1886
2407	981
2408	578
2409	566
2410	901
2411	1269
2412	1482
2413	1691
2414	1759
2415	1416
2416	892
2417	494
2418	196
2419	-49
2420	-256
2421	-393
2422	-373
2423	-308
2424	-232
2425	50
2426	496
2427	897
2428	1249
2429	1556
2430	1721
2431	1662
2432	1329
2433	753
2434	124
2435	-285
2436	-453
2437	-494
2438	-196
2439	422
2440	826
2441	936
2442	1006
2443	860
2444	382
2445	-106
2446	-407
2447	-706
2448	-598
2449	-899
2450	-1203
2451	-1617
2452	-1821
2453	-1750
2454	-1743
2455	-1807
2456	-1902
2457	-2286
